file_name,frame_index,ego_x,ego_y,ego_z,ego_yaw,bbox_center_x,bbox_center_y,bbox_center_z,bbox_width,bbox_length,bbox_height,bbox_yaw,class_ID,class_label
scene_1.h5,0,-168445.125,-86042.6953125,12774.3798828125,-100.79108428955078,195.4401969619358,90.63499279030484,24.067322297077833,2.6822056644023022,3.494074555180071,10.700816284269678,2.4150666240073084,4,background
scene_1.h5,1,-164525.171875,-129881.3671875,14278.4794921875,46.65750503540039,192.32323741322466,0.06985569480974105,-0.9751701882734523,5.929449354815665,7.530131532910411,45.89129983269758,-2.660715355494649,0,Antenna
scene_1.h5,2,-153971.078125,-81466.8515625,11939.0205078125,-97.28401184082031,247.80852021920438,148.66087928524615,36.543868358510565,6.2637444595812415,6.763292658980597,41.05255960098006,-2.7351151426021865,0,Antenna
scene_1.h5,2,-153971.078125,-81466.8515625,11939.0205078125,-97.28401184082031,104.79184944857207,-0.18120603766781038,23.722377929723915,7.0621301495041795,8.624737121732062,50.13231162215627,0.859698686685413,0,Antenna
scene_1.h5,2,-153971.078125,-81466.8515625,11939.0205078125,-97.28401184082031,131.8090184299467,107.45840020472687,9.475053893663478,1.2395264447624832,1.6856083106810589,3.675836700124231,-2.584157544242914,4,background
scene_1.h5,2,-153971.078125,-81466.8515625,11939.0205078125,-97.28401184082031,219.59360069866793,163.34595512859104,17.133088203123688,17.831300524611507,21.71172076462809,11.532221320990791,1.1954774018124235,4,background
scene_1.h5,2,-153971.078125,-81466.8515625,11939.0205078125,-97.28401184082031,138.77661821555728,108.7860485125735,9.801550445484375,1.8358858271108267,2.848401609982359,6.243715890899683,2.175380989981093,4,background
scene_1.h5,2,-153971.078125,-81466.8515625,11939.0205078125,-97.28401184082031,107.5413234609861,86.18088247346316,4.619181672624416,1.86325146990855,14.108012253932477,4.833310841078933,2.4601466335883995,4,background
scene_1.h5,2,-153971.078125,-81466.8515625,11939.0205078125,-97.28401184082031,183.78316368590293,159.12677496851146,16.246032691509242,4.043180887559798,10.005762197724433,5.700555664906437,2.6479564542370806,4,background
scene_1.h5,2,-153971.078125,-81466.8515625,11939.0205078125,-97.28401184082031,152.9441064369373,101.97314435976055,12.398631716785822,1.9146212607832906,5.892843096229493,5.430426340199363,2.0917551621643358,4,background
scene_1.h5,2,-153971.078125,-81466.8515625,11939.0205078125,-97.28401184082031,153.85317762948205,136.85297903943913,14.856926248285411,2.19152653477033,2.6167762711948774,7.356154236882034,2.5308254724073933,4,background
scene_1.h5,2,-153971.078125,-81466.8515625,11939.0205078125,-97.28401184082031,75.89329219370258,48.47545239988574,3.342261995615767,1.0440149568415054,3.0612058130426396,2.672420880910715,2.324886428386665,4,background
scene_1.h5,2,-153971.078125,-81466.8515625,11939.0205078125,-97.28401184082031,92.88763799408957,27.509372501542565,4.555993415773545,2.3020027759384893,2.9823538203756446,5.090901208918739,2.1344757476800806,4,background
scene_1.h5,2,-153971.078125,-81466.8515625,11939.0205078125,-97.28401184082031,150.0937624547049,131.82603486755704,12.86003012367783,2.348955390334228,3.3164089072167484,9.4038346097035,2.2474564499349983,4,background
scene_1.h5,3,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,164.65529954743644,129.25189575332476,-33.36140040451374,9.187314167095247,19.280651296985102,57.130707896650755,1.194574403229965,2,Electric pole
scene_1.h5,3,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,121.65659716346458,-0.26139077571489466,2.2905102714571637,4.662675389715395,5.80494109687219,38.18763966082231,-2.652938902685165,0,Antenna
scene_1.h5,3,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,146.14412983456594,126.32927083967239,-9.245572167614775,0.14621333732571637,15.493262112390108,1.426231218949928,2.8260257183100355,1,Cable
scene_1.h5,3,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,94.61860676254324,42.7340255127311,-8.730499489996728,3.1756742451127793,89.80980288610263,7.369561310097143,-2.842316619329515,1,Cable
scene_1.h5,3,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,233.4018148320713,106.83337402130182,-8.848801768414914,18.57991394164724,120.7635060554307,6.6262886883130685,2.8130912413086024,1,Cable
scene_1.h5,3,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,153.97130738964958,141.8590289099261,-9.52322771652816,0.08968916854818185,2.2845945290449743,0.29798717630078997,2.8438638087514723,1,Cable
scene_1.h5,3,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,150.7682744307442,137.6392542101532,-3.5274889533751277,0.09544834552578224,2.440149129347418,0.1628902293071075,2.802321160343645,1,Cable
scene_1.h5,3,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,147.331127755781,131.19474836605136,-3.429740485699506,0.14024708928441615,7.55262405136184,0.858688505793407,2.827665859422241,1,Cable
scene_1.h5,3,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,106.76867727660655,-70.103441563608,5.065658750166941,1.4140056096776923,4.202211898149075,4.450582080596114,2.8367812271262203,4,background
scene_1.h5,3,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,53.16709225780451,-47.66772316453367,4.4643716238143405,1.3321271572126017,3.272748196578672,4.3030546041353155,2.5967509339329133,4,background
scene_1.h5,3,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,98.64488916622292,-67.73785080746417,10.292690263726794,1.9312482680593794,3.5420319950569774,5.915193155697431,1.1032909481744395,4,background
scene_1.h5,3,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,64.66511383138447,-50.89726797377725,6.5527116789179605,7.374276846839042,8.71328191798059,9.088400838149877,-3.0747018559475108,4,background
scene_1.h5,3,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,113.9671610903312,-73.29162419850005,5.177734404294572,1.7260191334666297,2.2715402807608727,5.264882210251705,2.9071936701429903,4,background
scene_1.h5,3,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,43.00739817214173,-33.27664108056356,2.9735120131963297,1.047881599728163,1.4433711650681031,1.9448939633154398,-2.4087422058333354,4,background
scene_1.h5,3,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,102.7802978086113,-64.62573682199078,5.9018354667241635,2.461780650223594,6.12400481396684,6.680707545921707,-2.3870478995899993,4,background
scene_1.h5,3,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,102.12415164326401,-72.71203662704508,7.940615280339973,3.395148612796269,3.97721557847718,8.074651516407677,-2.753208700088777,4,background
scene_1.h5,3,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,79.29170938597656,-42.212127684703795,4.381673531522246,2.572860274438212,3.0455514641035393,4.756739496165112,1.607944163573383,4,background
scene_1.h5,3,-149158.46875,-38387.5234375,14950.1162109375,34.17045593261719,76.10482367067604,-34.55141469562971,2.7783947142342607,1.1756709022896406,1.197784240271067,1.5450074703418166,1.5686428731794408,4,background
scene_1.h5,4,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,126.51576723693783,-94.4757528661407,19.45018446610527,7.655377900926506,18.63931093811812,54.67487245714787,1.2452412995043003,2,Electric pole
scene_1.h5,4,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,151.90371299150638,-98.74398066649835,42.04929513970981,0.1437707011032247,23.026997028144407,3.7561814318170406,2.8356079292662644,1,Cable
scene_1.h5,4,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,85.51102404047195,-10.700691749662575,2.5814490512152632,0.5017271926869018,1.253645178822337,1.1368882984006272,1.7102706721615184,4,background
scene_1.h5,4,-146298.328125,-71516.1484375,12660.767578125,34.52610397338867,27.020181814259185,23.887332015260743,2.2932112290871207,0.45551320416571606,0.9148972472669827,0.5842727159656036,2.2174837540546695,4,background
scene_1.h5,5,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,227.60331344094124,150.13114951589077,-8.32571274830353,9.115903804968902,18.30070535278285,64.5804757650811,2.753169769675329,2,Electric pole
scene_1.h5,5,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,153.8744663868081,-48.40528092970117,-34.51046916857541,7.779728326163584,18.959946749919645,59.825784272705114,2.8106013761393434,2,Electric pole
scene_1.h5,5,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,25.71177648946071,-0.1988813284846499,-0.3653652641587355,5.369617403822597,5.827488931707899,25.99180727335885,1.3418891689816754,0,Antenna
scene_1.h5,5,-140508.953125,-29302.34765625,14938.9287109375,-58.1540641784668,98.92243086140593,-8.969741576741747,4.665664703067189,170.52443544347838,372.7724510720981,33.80210830791633,1.1535098351993012,1,Cable
scene_1.h5,6,-131119.5,-24241.548828125,12662.2333984375,-30.525184631347656,130.3940239345525,-89.70149122248623,-7.523359183077998,8.154682284938643,19.12654502322289,53.40723601809617,-3.0220689278171156,2,Electric pole
scene_1.h5,6,-131119.5,-24241.548828125,12662.2333984375,-30.525184631347656,208.25306679604546,0.1484312696603265,8.083564319483305,10.815560497914142,59.033670609768365,111.62056823540513,2.597936297614233,3,Wind turbine
scene_1.h5,6,-131119.5,-24241.548828125,12662.2333984375,-30.525184631347656,127.50430281507934,-110.48694089683725,15.028464230772464,6.375900948147754,13.744934723584809,5.623358130392818,1.8600813809456098,1,Cable
scene_1.h5,6,-131119.5,-24241.548828125,12662.2333984375,-30.525184631347656,139.39418410287087,-112.6231112224385,14.723240831099416,6.956119370141417,23.910734909400546,6.417713438384073,1.6014115627253716,1,Cable
scene_1.h5,6,-131119.5,-24241.548828125,12662.2333984375,-30.525184631347656,117.73632656537447,10.792088808671085,14.714725616319958,18.535457516278903,184.62143652421625,7.060176730688344,1.6900984747333134,1,Cable
scene_1.h5,7,-128151.3125,-58768.8359375,12032.224609375,31.6767578125,229.93536275128352,171.36774623437842,-35.47252497775778,3.2649410374303716,4.316859101067863,24.244587358146745,1.3759175686823657,2,Electric pole
scene_1.h5,7,-128151.3125,-58768.8359375,12032.224609375,31.6767578125,43.86040974098571,0.049829334117911545,-6.817922452495896,5.099992684298063,5.732157185920602,29.829148037689933,-2.8842737577980393,0,Antenna
scene_1.h5,7,-128151.3125,-58768.8359375,12032.224609375,31.6767578125,248.24833253996832,-127.41549842318565,6.692330656099195,10.067621847957142,58.338275177022965,93.59024808344718,-2.5441537060416333,3,Wind turbine
scene_1.h5,7,-128151.3125,-58768.8359375,12032.224609375,31.6767578125,247.23015205092457,159.89949430821684,-28.58959285719367,1.2003560085649934,14.40659903468158,3.827301857573559,2.7077278515173866,1,Cable
scene_1.h5,8,-122197.8359375,-56510.43359375,10000.0,67.17717742919922,131.49504692122514,-119.67735060372705,3.6092562904057135,5.561770846433424,8.969119786807902,23.034237622780015,2.2005967716828883,2,Electric pole
scene_1.h5,8,-122197.8359375,-56510.43359375,10000.0,67.17717742919922,236.97662475490978,6.934696935490431,30.99138240486839,10.374821057888974,71.31700580765394,117.05069542410433,1.1959280210216032,3,Wind turbine
scene_1.h5,8,-122197.8359375,-56510.43359375,10000.0,67.17717742919922,214.74845359202658,-97.90543622221547,19.775500866398392,21.836872128314646,154.7639348423983,1.5704508430404829,-2.8513147778749053,1,Cable
scene_1.h5,8,-122197.8359375,-56510.43359375,10000.0,67.17717742919922,235.37490598940107,-175.17199809079005,6.811382156996437,4.073614841905316,12.053668316625556,9.42818399845541,2.7180744004494364,4,background
scene_1.h5,8,-122197.8359375,-56510.43359375,10000.0,67.17717742919922,253.02180159973966,-153.93491666438382,5.854122001076814,1.4423191854294206,2.9794695255895443,6.844875752711761,1.1327950521762356,4,background
scene_1.h5,8,-122197.8359375,-56510.43359375,10000.0,67.17717742919922,182.42808090033495,-165.744404383629,6.606384062248069,1.1679971595420504,1.4827513631886875,4.619901291035228,2.5460332295972847,4,background
scene_1.h5,8,-122197.8359375,-56510.43359375,10000.0,67.17717742919922,234.4259866527433,-166.86338730836442,5.957805303637976,3.7594016756940842,13.482242534593947,7.874996772021763,3.0308914438313104,4,background
scene_1.h5,8,-122197.8359375,-56510.43359375,10000.0,67.17717742919922,218.52365163186928,-193.86417459528545,12.646665732322212,1.3573718098464305,1.987884909473918,3.9026326759922725,-3.09035250470826,4,background
scene_1.h5,8,-122197.8359375,-56510.43359375,10000.0,67.17717742919922,250.18479344587283,-163.90228538140562,5.585451603189897,1.3382820945862055,2.440341363812064,6.475212943037061,-2.76800673649252,4,background
scene_1.h5,8,-122197.8359375,-56510.43359375,10000.0,67.17717742919922,178.96593030231352,-162.78128961940666,6.172823364132757,0.937230850942876,1.5684061112641778,2.463699867705886,2.8608644983909324,4,background
scene_1.h5,8,-122197.8359375,-56510.43359375,10000.0,67.17717742919922,196.02856475124486,-155.389618246994,4.3936333133795635,2.394671667981329,3.1719888077995666,4.607238001085183,-2.5073976051844657,4,background
scene_1.h5,8,-122197.8359375,-56510.43359375,10000.0,67.17717742919922,209.50043252362968,-189.65535165051162,10.319466700673393,1.2764375052246284,1.9871257349069413,5.548421649233709,1.5363765362167403,4,background
scene_1.h5,8,-122197.8359375,-56510.43359375,10000.0,67.17717742919922,192.2671850585289,-159.60869676193963,5.043973807683815,1.8614191083271432,2.304908070419037,5.026781682873221,-2.381585127066436,4,background
scene_1.h5,9,-118847.6796875,-35871.97265625,10000.0,33.06077575683594,100.27884851993566,-84.60527398273109,15.990392450970994,11.923632358640285,14.73800654491506,59.65763562172624,1.6903192439268737,2,Electric pole
scene_1.h5,9,-118847.6796875,-35871.97265625,10000.0,33.06077575683594,294.8255575649195,-0.86982514158387,-7.383795400593614,5.497426891473033,4.892935716210223,33.873950291481606,1.3027567060064584,0,Antenna
scene_1.h5,9,-118847.6796875,-35871.97265625,10000.0,33.06077575683594,56.32997268466287,21.735464961099968,2.993372523693104,7.605866578539767,19.399737304733396,56.164255942982166,-2.823638539354954,3,Wind turbine
scene_1.h5,9,-118847.6796875,-35871.97265625,10000.0,33.06077575683594,182.5634584658567,-116.99380641090583,41.237663515371324,17.354331096084152,154.02015417869734,6.624299299644093,2.7982344864572704,1,Cable
scene_1.h5,9,-118847.6796875,-35871.97265625,10000.0,33.06077575683594,87.6271148235945,-74.37402508024981,39.659266764148754,0.12871374177058598,8.241402624417157,0.2675087993629859,2.806610408775873,1,Cable
scene_1.h5,9,-118847.6796875,-35871.97265625,10000.0,33.06077575683594,211.4862735022528,-190.21033949889227,16.693056358650452,1.9335865347957975,3.5997400572706577,8.929835184272061,2.9096752526673875,4,background
scene_1.h5,9,-118847.6796875,-35871.97265625,10000.0,33.06077575683594,213.58062460487795,-181.75610314676217,10.929228907819295,10.289477926985661,16.376989794637442,15.576157758297317,-2.9761158581683023,4,background
scene_1.h5,9,-118847.6796875,-35871.97265625,10000.0,33.06077575683594,231.88434871024765,-180.93047137472465,8.980812839169047,3.100062921073119,3.784348510186084,10.063473636356008,-2.4093457794444033,4,background
scene_1.h5,9,-118847.6796875,-35871.97265625,10000.0,33.06077575683594,224.24850720399297,-167.95677764679957,4.702905005669731,1.8519808267392999,2.7921927584831607,5.399999406000022,0.9104369112057172,4,background
scene_1.h5,9,-118847.6796875,-35871.97265625,10000.0,33.06077575683594,222.4069491114352,-197.90634524217083,19.26471830982062,3.3375780503010644,4.471322326309784,9.251267435333638,0.8232311241971022,4,background
scene_1.h5,9,-118847.6796875,-35871.97265625,10000.0,33.06077575683594,192.7317567139689,-158.40365636989242,4.660256961075248,2.925148504271189,8.914188798943044,5.3109562553722895,1.2486508491687938,4,background
scene_1.h5,9,-118847.6796875,-35871.97265625,10000.0,33.06077575683594,232.00309306250102,-173.41987139878597,7.892203903705019,8.56305719843032,23.132744367472704,11.68356832597394,-2.3697149799346735,4,background
scene_1.h5,9,-118847.6796875,-35871.97265625,10000.0,33.06077575683594,221.29757027816296,-191.35385213791807,17.55581578944846,2.5631096563347393,2.3045674497596953,7.081397837983802,1.3868163029716105,4,background
scene_1.h5,9,-118847.6796875,-35871.97265625,10000.0,33.06077575683594,212.91139316363737,-162.0409597162685,3.6658257470740665,1.3572879594369396,2.2631964878306756,3.0431862278667547,-2.3934095563002615,4,background
scene_1.h5,9,-118847.6796875,-35871.97265625,10000.0,33.06077575683594,217.52175903268244,-194.53607232400097,17.753805796098437,1.1229805167248494,1.3194334416655455,3.7840777827494634,2.9559257346809953,4,background
scene_1.h5,10,-118569.890625,-122502.90625,13143.154296875,28.953144073486328,163.13380597664352,-0.0868949193005231,-8.345052599996253,5.855551927489724,6.101841137643108,48.315803496078814,-2.7181794509255894,0,Antenna
scene_1.h5,11,-115656.921875,-35289.77734375,10319.681640625,9.260138511657715,263.791385694995,134.6288859839563,-12.552829770631142,2.6723870946866493,2.7841193585749795,7.551549591220548,2.698784550660477,2,Electric pole
scene_1.h5,11,-115656.921875,-35289.77734375,10319.681640625,9.260138511657715,237.5306942140484,-118.53738041854791,-16.764863192651738,5.81553117446588,5.698835543912891,45.971163048523664,-3.129679400065435,0,Antenna
scene_1.h5,11,-115656.921875,-35289.77734375,10319.681640625,9.260138511657715,20.976231577625136,-4.216837540465785,2.0618716688628114,7.320579215877361,26.668271244819003,28.09632162339998,-2.754251302103019,3,Wind turbine
scene_1.h5,11,-115656.921875,-35289.77734375,10319.681640625,9.260138511657715,271.0198640394952,122.21207884259988,-7.470734123429422,1.2028826282029872,4.482788496970206,6.524196691893393,2.2234708192038006,1,Cable
scene_1.h5,11,-115656.921875,-35289.77734375,10319.681640625,9.260138511657715,230.87654716419613,167.76543287473265,-7.572929473613938,8.432464427070409,69.34044208774277,13.407461203014282,2.3535387388103612,1,Cable
scene_1.h5,12,-112116.7421875,-37649.80078125,10000.0,109.33391571044922,147.41235752528186,17.895371734024366,18.24838452361959,8.848273985656078,19.321451744820855,54.925188174117345,2.624588145986811,2,Electric pole
scene_1.h5,12,-112116.7421875,-37649.80078125,10000.0,109.33391571044922,267.5624167534444,-27.23183020827785,37.518962327636466,4.201290129876642,4.3285941717923295,37.044648067031275,3.0787887038664814,0,Antenna
scene_1.h5,12,-112116.7421875,-37649.80078125,10000.0,109.33391571044922,30.506867667837824,3.9575548000467444,0.06674067521164684,4.83615297480051,11.464079123783337,27.354641243477992,1.4843470565055656,3,Wind turbine
scene_1.h5,12,-112116.7421875,-37649.80078125,10000.0,109.33391571044922,113.69660624420779,-34.703020845892155,41.301296116481346,18.070590470725705,99.3770430420624,7.155314524392324,1.0128154395789022,1,Cable
scene_1.h5,12,-112116.7421875,-37649.80078125,10000.0,109.33391571044922,198.73529022478746,98.57335876358773,41.123735545679594,17.478057804357114,166.59950582057206,6.752213573468708,1.007815637851148,1,Cable
scene_1.h5,12,-112116.7421875,-37649.80078125,10000.0,109.33391571044922,180.66198026077862,-36.45067820801165,4.030804119173467,1.3198906991870112,2.424731998365896,3.9443923393619156,1.4056768919697793,4,background
scene_1.h5,12,-112116.7421875,-37649.80078125,10000.0,109.33391571044922,164.4583088929671,-46.796980365669874,3.8541317699072146,1.8651717695708698,1.8250551483018431,3.013288121341197,-2.963039475155642,4,background
scene_1.h5,12,-112116.7421875,-37649.80078125,10000.0,109.33391571044922,199.20011116693325,-23.65533278398473,7.880292456095031,8.552148938388235,15.085261470855091,11.664540589851306,-2.5984817348714593,4,background
scene_1.h5,12,-112116.7421875,-37649.80078125,10000.0,109.33391571044922,175.76843126449958,-31.561590874645375,5.549075175880611,2.5023558690198295,3.6440470235642364,6.677351481044775,-2.7112970442741373,4,background
scene_1.h5,12,-112116.7421875,-37649.80078125,10000.0,109.33391571044922,257.8977682949212,22.187513874072042,8.970981652900248,12.543839266654881,12.069249939010831,13.197025281408322,2.4375983879016654,4,background
scene_1.h5,12,-112116.7421875,-37649.80078125,10000.0,109.33391571044922,178.22818134231352,-140.86386554716202,12.913641286164975,5.644370875371753,13.505305376628161,15.998905172323141,3.025904283070892,4,background
scene_1.h5,12,-112116.7421875,-37649.80078125,10000.0,109.33391571044922,274.2496187876849,99.6934540457533,19.74340305376557,6.483269408586314,7.639303886825568,11.455616290700805,2.158302503690588,4,background
scene_1.h5,12,-112116.7421875,-37649.80078125,10000.0,109.33391571044922,172.18449736747252,-88.41614279394705,5.399687733906754,2.3410118970351395,3.1694285365103845,6.687771584184134,1.492685825395168,4,background
scene_1.h5,12,-112116.7421875,-37649.80078125,10000.0,109.33391571044922,264.8349863382104,-21.41622098016674,18.691345267640198,3.6116920262631624,11.942992804854342,7.5786172731866746,2.498175740283334,4,background
scene_1.h5,12,-112116.7421875,-37649.80078125,10000.0,109.33391571044922,161.75309385027418,-114.47009451603637,6.825437177592422,3.015308056911844,7.115209926306842,9.56750685689596,2.938049296070092,4,background
scene_1.h5,13,-111886.3984375,2962.671875,13174.6552734375,-51.93439865112305,132.46937654793547,-17.28347918621744,-14.139930705810487,8.080778298126457,19.24707417885972,40.36979258954386,2.8757014421900315,2,Electric pole
scene_1.h5,13,-111886.3984375,2962.671875,13174.6552734375,-51.93439865112305,288.4116426641211,0.013909258584965015,-26.5299737253077,1.4557139281704323,1.642346366527132,11.176331576730949,-2.482884774446581,0,Antenna
scene_1.h5,13,-111886.3984375,2962.671875,13174.6552734375,-51.93439865112305,121.29888113416958,-64.99901507164323,1.3743996914550993,17.783499228610452,80.33359927012984,6.592673098849416,1.3474334270314132,1,Cable
scene_1.h5,13,-111886.3984375,2962.671875,13174.6552734375,-51.93439865112305,156.90907459892625,78.6355734478554,6.347951666774193,17.702368210101618,179.01751153200482,11.490037935746717,1.3200174995732823,1,Cable
scene_1.h5,13,-111886.3984375,2962.671875,13174.6552734375,-51.93439865112305,65.58136750157801,58.227066784236975,4.45544973368293,3.287266023988342,20.58707231611501,4.897148884512408,0.7925213235249146,4,background
scene_1.h5,13,-111886.3984375,2962.671875,13174.6552734375,-51.93439865112305,20.973247455700626,13.371916475637965,2.9692713262635335,1.1756511564500711,6.202108438015734,1.937185863093367,2.124392577420469,4,background
scene_1.h5,14,-110165.640625,-24621.900390625,10000.0,139.79489135742188,48.8720867768883,-21.563459970073414,4.631172413392697,9.088216112488167,19.209591456362347,45.12717197185696,3.0897435888315914,2,Electric pole
scene_1.h5,14,-110165.640625,-24621.900390625,10000.0,139.79489135742188,175.90761195920916,0.29244822731500425,36.621376825337194,5.446632660135877,6.549555155292255,39.49157785261405,3.1326100499099536,0,Antenna
scene_1.h5,14,-110165.640625,-24621.900390625,10000.0,139.79489135742188,39.43024549114917,-31.72771636475918,21.549239895959346,0.09328437729168762,5.112935479111568,0.23358737329468227,1.5271246708315582,1,Cable
scene_1.h5,14,-110165.640625,-24621.900390625,10000.0,139.79489135742188,57.10143785567074,-39.86393859374507,25.88317422273918,0.36726517074720927,19.769618922221387,9.89185103874765,1.5306541586958886,1,Cable
scene_1.h5,14,-110165.640625,-24621.900390625,10000.0,139.79489135742188,59.596002128678165,19.452526337882297,24.040318324723565,0.35338807537061373,67.26634960159296,9.664925780952064,1.5333816787252004,1,Cable
scene_1.h5,14,-110165.640625,-24621.900390625,10000.0,139.79489135742188,41.847810519836585,23.02270506672981,23.47685134522778,0.20696665997503183,28.490685494758544,8.56340218124926,1.5171607965304674,1,Cable
scene_1.h5,14,-110165.640625,-24621.900390625,10000.0,139.79489135742188,189.59792947113468,-151.25164957316215,17.619581834272626,1.696996629310675,1.9877802684248125,10.258801544111117,-2.813682797275363,4,background
scene_1.h5,14,-110165.640625,-24621.900390625,10000.0,139.79489135742188,145.10359809153977,62.49239440317435,18.609823669886236,2.325892109425712,2.678232191398105,6.809338537767081,1.850195606849336,4,background
scene_1.h5,14,-110165.640625,-24621.900390625,10000.0,139.79489135742188,242.98152095013103,34.891592840856234,41.70643813041646,12.793371347918393,39.830994779395866,16.701736971039317,1.2694910421836412,4,background
scene_1.h5,14,-110165.640625,-24621.900390625,10000.0,139.79489135742188,103.6765668955113,50.184527978850035,3.3851601070340926,3.4017037974295246,9.138311090492515,2.7589486700246475,1.7537060468242878,4,background
scene_1.h5,14,-110165.640625,-24621.900390625,10000.0,139.79489135742188,125.28814894871192,-37.003700231971536,13.179883665962056,5.121496052155594,14.721331606238984,16.571785974019193,1.7953762520145535,4,background
scene_1.h5,14,-110165.640625,-24621.900390625,10000.0,139.79489135742188,131.52998756137686,83.24425341993603,20.815234476973764,2.6760149755975093,9.296990212297537,9.943309396273202,2.131094368249473,4,background
scene_1.h5,14,-110165.640625,-24621.900390625,10000.0,139.79489135742188,194.95147155600614,61.5032383740075,31.75617074623915,3.2015053684073687,9.154782616277942,14.087010581086687,1.4133661490025367,4,background
scene_1.h5,14,-110165.640625,-24621.900390625,10000.0,139.79489135742188,133.89347956146725,-4.329394350543631,6.4233921466662,8.46810636735699,9.763568193042307,8.84072699724168,1.5220793127959902,4,background
scene_1.h5,14,-110165.640625,-24621.900390625,10000.0,139.79489135742188,147.02860405462152,41.0706484801786,13.277039693684173,3.282889228346994,8.189994970080306,5.175961363160157,1.4781041819159655,4,background
scene_1.h5,14,-110165.640625,-24621.900390625,10000.0,139.79489135742188,163.90068735942387,23.889168679933523,9.106238982232213,2.8271606002091216,5.228991845839019,7.107992401587102,-3.0564362616600493,4,background
scene_1.h5,15,-102915.515625,-16831.05859375,10000.0,87.86849212646484,104.21952523645784,1.8223463697488826,7.344395108221958,9.556200702882753,19.58061715754782,61.410430916576686,2.264570422155992,2,Electric pole
scene_1.h5,15,-102915.515625,-16831.05859375,10000.0,87.86849212646484,286.58816442681285,-0.18101940400579503,21.053536535620914,3.067634891688231,3.753194969743617,22.47550584855989,2.4793497145384866,0,Antenna
